Data	Standard	Correction	Scaling	SleekitLight	SleekitHeavy
opt-350m/16.self_attn.q_proj	0.310884952545166	0.29735445976257324	0.33159923553466797	0.29704171419143677	0.23704344034194946
opt-350m/16.self_attn.v_proj	0.19772811233997345	0.19723686575889587	0.21707284450531006	0.19307249784469604	0.16490915417671204
opt-350m/17.fc1	0.2029941827058792	0.1883082389831543	0.2501361072063446	0.1932118535041809	0.1534649133682251
opt-350m/17.fc2	0.017905332148075104	0.017751995474100113	0.017755649983882904	0.01728079468011856	0.016064727678894997
opt-350m/17.self_attn.k_proj	0.3290272057056427	0.3061528503894806	0.3391648828983307	0.2973106801509857	0.2266847789287567
opt-350m/17.self_attn.out_proj	0.006541574839502573	0.006473705172538757	0.006581953726708889	0.006547479424625635	0.0050970823504030704
opt-350m/17.self_attn.q_proj	0.2948562502861023	0.2822149991989136	0.3159440755844116	0.28091490268707275	0.2252187728881836
opt-350m/17.self_attn.v_proj	0.18969915807247162	0.18808402121067047	0.21356400847434998	0.18526682257652283	0.15670159459114075
opt-350m/18.fc1	0.1977444589138031	0.1795126497745514	0.24395155906677246	0.1848081648349762	0.145099937915802
opt-350m/18.fc2	0.01584448665380478	0.01570829376578331	0.015792448073625565	0.015354828909039497	0.014334667474031448
opt-350m/18.self_attn.k_proj	0.3302593231201172	0.3018834590911865	0.3319891095161438	0.2894729971885681	0.21694085001945496
opt-350m/18.self_attn.out_proj	0.004719664808362722	0.004658718593418598	0.004761535674333572	0.004644431173801422	0.003797911573201418
opt-350m/18.self_attn.q_proj	0.3379107117652893	0.30980736017227173	0.33758866786956787	0.29649317264556885	0.22140300273895264
opt-350m/18.self_attn.v_proj	0.18266339600086212	0.17999225854873657	0.20945674180984497	0.17977812886238098	0.15133163332939148
opt-350m/19.fc1	0.19386613368988037	0.17367956042289734	0.23922914266586304	0.17743410170078278	0.13973891735076904
opt-350m/19.fc2	0.01507989875972271	0.01492846105247736	0.01502983272075653	0.01457807794213295	0.013650714419782162
opt-350m/19.self_attn.k_proj	0.4158991575241089	0.36134958267211914	0.3845575451850891	0.3226955831050873	0.2276650071144104
opt-350m/19.self_attn.out_proj	0.0051525188609957695	0.005070044659078121	0.005182056687772274	0.005047128535807133	0.004426825791597366
opt-350m/19.self_attn.q_proj	0.4449537694454193	0.3772222399711609	0.3978753983974457	0.33147209882736206	0.23012793064117432
opt-350m/19.self_attn.v_proj	0.15532396733760834	0.15323522686958313	0.17982222139835358	0.1533861607313156	0.12791034579277039
opt-350m/2.fc1	0.17686039209365845	0.16609662771224976	0.2299259901046753	0.1781611144542694	0.10844962298870087
opt-350m/2.fc2	0.007709342520684004	0.007586495019495487	0.0075410292483866215	0.007384057156741619	0.006430686451494694
opt-350m/2.self_attn.k_proj	0.6056193113327026	0.538627028465271	0.550206184387207	0.39964497089385986	0.144467294216156
opt-350m/2.self_attn.out_proj	0.0019336552359163761	0.0018968473887071013	0.001897292910143733	0.0018460277933627367	0.0015257650520652533
opt-350m/2.self_attn.q_proj	0.340300977230072	0.3045611083507538	0.3013237416744232	0.25336557626724243	0.12368038296699524
opt-350m/2.self_attn.v_proj	0.09938763827085495	0.09829637408256531	0.12758857011795044	0.10173650085926056	0.06218394264578819
opt-350m/20.fc1	0.19012126326560974	0.17272263765335083	0.23506364226341248	0.17533744871616364	0.1400461345911026
opt-350m/20.fc2	0.01569165289402008	0.01557941548526287	0.01563744619488716	0.015141122974455357	0.014200112782418728
opt-350m/20.self_attn.k_proj	0.8564780950546265	0.656337320804596	0.643118143081665	0.4761195778846741	0.2642619013786316
opt-350m/20.self_attn.out_proj	0.005953063257038593	0.005875814706087112	0.0059828199446201324	0.005854150280356407	0.005292846821248531
opt-350m/20.self_attn.q_proj	0.5593259334564209	0.4443979263305664	0.4560796618461609	0.3682248592376709	0.2371750921010971
opt-350m/20.self_attn.v_proj	0.13823027908802032	0.13645029067993164	0.15758994221687317	0.13567455112934113	0.11526180058717728
opt-350m/21.fc1	0.19583703577518463	0.17678707838058472	0.23600825667381287	0.1771436184644699	0.14190804958343506
opt-350m/21.fc2	0.017101997509598732	0.016970127820968628	0.017052065581083298	0.016300786286592484	0.01524917408823967
opt-350m/21.self_attn.k_proj	0.9252910017967224	0.7092225551605225	0.7192491292953491	0.5370000004768372	0.2806375026702881
opt-350m/21.self_attn.out_proj	0.0056131137534976006	0.005461952183395624	0.005692364182323217	0.005465882830321789	0.004818329121917486
opt-350m/21.self_attn.q_proj	0.5661991834640503	0.4584577977657318	0.5098632574081421	0.4046003222465515	0.26925787329673767
opt-350m/21.self_attn.v_proj	0.13529500365257263	0.13382147252559662	0.15006133913993835	0.13158240914344788	0.11278359591960907
opt-350m/22.fc1	0.18741542100906372	0.16843029856681824	0.21515703201293945	0.16753911972045898	0.13301527500152588
opt-350m/22.fc2	0.019834298640489578	0.01965532824397087	0.019792228937149048	0.018819790333509445	0.017429139465093613
opt-350m/22.self_attn.k_proj	1.2451428174972534	0.9678157567977905	1.0328660011291504	0.7589377164840698	0.5824829339981079
opt-350m/22.self_attn.out_proj	0.010251794941723347	0.010169975459575653	0.010394400916993618	0.010144198313355446	0.009081626310944557
opt-350m/22.self_attn.q_proj	0.46172672510147095	0.43251973390579224	0.5049849152565002	0.4153575003147125	0.3139113187789917
opt-350m/22.self_attn.v_proj	0.13735656440258026	0.13593824207782745	0.14450696110725403	0.13339018821716309	0.11657388508319855
opt-350m/23.fc1	0.18324992060661316	0.15125614404678345	0.20460101962089539	0.14749938249588013	0.11462222039699554
opt-350m/23.fc2	0.016836144030094147	0.016450805589556694	0.01657737046480179	0.015649456530809402	0.014398293569684029
opt-350m/23.self_attn.k_proj	0.4340997338294983	0.3762383460998535	0.4222111999988556	0.3445044755935669	0.25189900398254395
opt-350m/23.self_attn.out_proj	0.01589442975819111	0.015490012243390083	0.01590219885110855	0.014552755281329155	0.011492820456624031
opt-350m/23.self_attn.q_proj	0.2884517312049866	0.279158353805542	0.3078935146331787	0.2715006470680237	0.22373709082603455
opt-350m/23.self_attn.v_proj	0.17674890160560608	0.1743677854537964	0.17779287695884705	0.16990239918231964	0.14822304248809814
opt-350m/3.fc1	0.17168448865413666	0.16235437989234924	0.22598393261432648	0.17542347311973572	0.11257646232843399
opt-350m/3.fc2	0.007881605997681618	0.007733211386948824	0.007884420454502106	0.0076651317067444324	0.007106878329068422
opt-350m/3.self_attn.k_proj	0.529598593711853	0.4554257392883301	0.48455163836479187	0.3519934415817261	0.15445880591869354
opt-350m/3.self_attn.out_proj	0.0020165510941296816	0.001993173733353615	0.001964289229363203	0.0019339731661602855	0.0015599014004692435
opt-350m/3.self_attn.q_proj	0.3967052102088928	0.34442338347435	0.3235577344894409	0.2741433382034302	0.14121833443641663
opt-350m/3.self_attn.v_proj	0.10984151065349579	0.10865703225135803	0.1408216655254364	0.11279525607824326	0.07494015991687775
opt-350m/4.fc1	0.17683479189872742	0.16441377997398376	0.23206880688667297	0.1772497147321701	0.1170061007142067
opt-350m/4.fc2	0.008823847398161888	0.008743285201489925	0.0088177639991045	0.008673688396811485	0.008089631795883179
opt-350m/4.self_attn.k_proj	0.631783127784729	0.5396661758422852	0.5458323955535889	0.39185279607772827	0.17208679020404816
opt-350m/4.self_attn.out_proj	0.002450981643050909	0.002408423461019993	0.0024370828177779913	0.0023507005535066128	0.001976687926799059
opt-350m/4.self_attn.q_proj	0.38820114731788635	0.3469209671020508	0.34521034359931946	0.2867857813835144	0.15903088450431824
opt-350m/4.self_attn.v_proj	0.10570358484983444	0.1041584461927414	0.13443218171596527	0.10913974046707153	0.07428677380084991
opt-350m/5.fc1	0.19117221236228943	0.17115750908851624	0.2422056645154953	0.1808728277683258	0.1207745224237442
opt-350m/5.fc2	0.008902439847588539	0.00881035067141056	0.00902190525084734	0.008750852197408676	0.008182966150343418
opt-350m/5.self_attn.k_proj	0.7439377307891846	0.6188661456108093	0.5122100114822388	0.36277323961257935	0.14426305890083313
opt-350m/5.self_attn.out_proj	0.002077041659504175	0.0020409319549798965	0.0021022683940827847	0.0020305984653532505	0.001712583820335567
opt-350m/5.self_attn.q_proj	0.6743062734603882	0.5544002056121826	0.4047505855560303	0.3232114911079407	0.13873621821403503
opt-350m/5.self_attn.v_proj	0.1022176593542099	0.10041981935501099	0.1283593475818634	0.10362425446510315	0.07266184687614441
opt-350m/6.fc1	0.19942720234394073	0.17675979435443878	0.257796049118042	0.1868477165699005	0.12885984778404236
opt-350m/6.fc2	0.010551486164331436	0.010463828220963478	0.010742809623479843	0.0103381909430027	0.009680932387709618
opt-350m/6.self_attn.k_proj	1.3321573734283447	1.0972471237182617	0.8465588092803955	0.5497352480888367	0.19350531697273254
opt-350m/6.self_attn.out_proj	0.0030973711982369423	0.0030560679733753204	0.0031550247222185135	0.0030653756111860275	0.00264459359459579
opt-350m/6.self_attn.q_proj	0.7461591958999634	0.6103874444961548	0.5000349283218384	0.37815773487091064	0.1650509089231491
opt-350m/6.self_attn.v_proj	0.08763149380683899	0.0864349976181984	0.10797885060310364	0.08842568099498749	0.06394249200820923
opt-350m/7.fc1	0.2112586796283722	0.18846440315246582	0.2742277979850769	0.19869166612625122	0.14153437316417694
opt-350m/7.fc2	0.013026385568082333	0.012912016361951828	0.013210253790020943	0.012598784640431404	0.011795721016824245
opt-350m/7.self_attn.k_proj	1.1000754833221436	0.9197388887405396	0.7373672723770142	0.5141056180000305	0.2121104747056961
opt-350m/7.self_attn.out_proj	0.004330442287027836	0.0042863162234425545	0.004402419552206993	0.004276781342923641	0.003743901615962386
opt-350m/7.self_attn.q_proj	0.6043116450309753	0.507817268371582	0.47531941533088684	0.3672271966934204	0.18577073514461517
opt-350m/7.self_attn.v_proj	0.09506252408027649	0.09352004528045654	0.11253468692302704	0.0942646861076355	0.07220040261745453
opt-350m/8.fc1	0.2060764729976654	0.18795037269592285	0.2551286816596985	0.19505536556243896	0.14319613575935364
opt-350m/8.fc2	0.016273505985736847	0.01616920530796051	0.016322415322065353	0.015712285414338112	0.014663336798548698
opt-350m/8.self_attn.k_proj	0.9479798078536987	0.8077647686004639	0.7536801695823669	0.5257429480552673	0.25754058361053467
opt-350m/8.self_attn.out_proj	0.006079618353396654	0.005980762653052807	0.006162530742585659	0.006044774316251278	0.005328308325260878
opt-350m/8.self_attn.q_proj	0.49062392115592957	0.43067285418510437	0.45103153586387634	0.36643171310424805	0.21900674700737
opt-350m/8.self_attn.v_proj	0.100007563829422	0.0986286848783493	0.11471431702375412	0.09904229640960693	0.07842803746461868
opt-350m/9.fc1	0.20134451985359192	0.18550638854503632	0.23226487636566162	0.18850798904895782	0.14324039220809937
opt-350m/9.fc2	0.016199946403503418	0.016081470996141434	0.016233250498771667	0.01552585233002901	0.014508001506328583
opt-350m/9.self_attn.k_proj	0.6954226493835449	0.612960696220398	0.5994381904602051	0.468409925699234	0.26805591583251953
opt-350m/9.self_attn.out_proj	0.0067307837307453156	0.006629158277064562	0.006878487765789032	0.006742703728377819	0.005834194831550121
opt-350m/9.self_attn.q_proj	0.3553926944732666	0.3350442945957184	0.4023565649986267	0.3350774347782135	0.24734768271446228
opt-350m/9.self_attn.v_proj	0.11298669874668121	0.11149489879608154	0.12990576028823853	0.1119033545255661	0.08885245025157928
