Data	MSE	Diag	Hessian	OBQAware
opt-350m/20.self_attn.out_proj	0.0005704539362341166	0.0005749502452090383	0.0005877549992874265	0.0005584620521403849
opt-350m/20.self_attn.q_proj	0.021970320492982864	0.023190107196569443	0.024251267313957214	0.020793918520212173
opt-350m/20.self_attn.v_proj	0.01130296103656292	0.011784295551478863	0.012077542021870613	0.011023103259503841
opt-350m/21.fc1	0.014207718893885612	0.014629612676799297	0.014904411509633064	0.013825226575136185
opt-350m/21.fc2	0.0018327519064769149	0.0018232250586152077	0.001869681989774108	0.0017970784101635218
opt-350m/21.self_attn.k_proj	0.024702705442905426	0.02620469592511654	0.02978895790874958	0.021883361041545868
opt-350m/21.self_attn.out_proj	0.0005044662393629551	0.0005095720407553017	0.0005196013953536749	0.0004907088587060571
opt-350m/21.self_attn.q_proj	0.023822154849767685	0.024355918169021606	0.026036569848656654	0.022256171330809593
opt-350m/21.self_attn.v_proj	0.011210162192583084	0.011581896804273129	0.011890708468854427	0.010946418158710003
opt-350m/22.fc1	0.013527899980545044	0.013742271810770035	0.014088913798332214	0.01312343031167984
opt-350m/22.fc2	0.0021498012356460094	0.0021320192608982325	0.002190258353948593	0.002089864108711481
opt-350m/22.self_attn.k_proj	0.036082956939935684	0.034562114626169205	0.041813790798187256	0.030021127313375473
opt-350m/22.self_attn.out_proj	0.0010035044979304075	0.0010029526893049479	0.0010190373286604881	0.0009837655816227198
opt-350m/22.self_attn.q_proj	0.027145210653543472	0.02752789855003357	0.028558745980262756	0.026382293552160263
opt-350m/22.self_attn.v_proj	0.012064173817634583	0.012350819073617458	0.01267449464648962	0.011760557070374489
opt-350m/23.fc1	0.011709285899996758	0.011802845634520054	0.012109019793570042	0.011302197352051735
opt-350m/23.fc2	0.0020017209462821484	0.001741783693432808	0.001827966538257897	0.0016977980267256498
opt-350m/23.self_attn.k_proj	0.023391829803586006	0.023483963683247566	0.026832757517695427	0.021776914596557617
opt-350m/23.self_attn.out_proj	0.0011348898988217115	0.0011495600920170546	0.001168666291050613	0.0010964029934257269
opt-350m/23.self_attn.q_proj	0.021930774673819542	0.022233285009860992	0.02273339033126831	0.02126718871295452
opt-350m/23.self_attn.v_proj	0.016051173210144043	0.016179857775568962	0.01668097823858261	0.015600992366671562
opt-350m/3.fc1	0.00970590952783823	0.010534102097153664	0.010414945892989635	0.009169905446469784
opt-350m/3.fc2	0.0007339246803894639	0.0007051256252452731	0.0007174243219196796	0.0006941836327314377
opt-350m/3.self_attn.k_proj	0.011563416570425034	0.01233277190476656	0.012957518920302391	0.010880355723202229
opt-350m/3.self_attn.out_proj	0.00015248978161253035	0.00014974313671700656	0.00015471316874027252	0.00014279397146310657
opt-350m/3.self_attn.q_proj	0.012413278222084045	0.013575908727943897	0.013628723099827766	0.011687572114169598
opt-350m/3.self_attn.v_proj	0.0069726905785501	0.007997579872608185	0.007795338518917561	0.006531871389597654
opt-350m/4.fc1	0.010297824628651142	0.01119823195040226	0.01111498661339283	0.009821241721510887
opt-350m/4.fc2	0.0008350764983333647	0.0008038495434448123	0.0008178036077879369	0.0007932332810014486
opt-350m/4.self_attn.k_proj	0.013003014028072357	0.014056282117962837	0.014780791476368904	0.012279493734240532
opt-350m/4.self_attn.out_proj	0.00018835358787328005	0.00019400494056753814	0.0001989351585507393	0.0001809084351407364
opt-350m/4.self_attn.q_proj	0.013546109199523926	0.014771398156881332	0.014799177646636963	0.012834172695875168
opt-350m/4.self_attn.v_proj	0.007003400940448046	0.007745412643998861	0.00769846374168992	0.006630333606153727
opt-350m/5.fc1	0.010783717036247253	0.011758633889257908	0.011610233224928379	0.010329784825444221
opt-350m/5.fc2	0.00082829047460109	0.0008436286589130759	0.0008499241666868329	0.0008169634384103119
opt-350m/5.self_attn.k_proj	0.011086106300354004	0.012286745943129063	0.013174635358154774	0.010472739115357399
opt-350m/5.self_attn.out_proj	0.00016352898092009127	0.0001662100839894265	0.0001710904180072248	0.00015747152792755514
opt-350m/5.self_attn.q_proj	0.011614792980253696	0.013029210269451141	0.013392621651291847	0.011031493544578552
opt-350m/5.self_attn.v_proj	0.006991012021899223	0.0076629770919680595	0.007586761377751827	0.006655695382505655
opt-350m/6.fc1	0.011660170741379261	0.012575813569128513	0.012536296620965004	0.011210571974515915
opt-350m/6.fc2	0.0009787343442440033	0.0009951815009117126	0.0010092108277603984	0.000965675397310406
opt-350m/6.self_attn.k_proj	0.013644731603562832	0.016935288906097412	0.01929018273949623	0.012946750037372112
opt-350m/6.self_attn.out_proj	0.0002625408233143389	0.0002698571770451963	0.0002719300100579858	0.0002554473467171192
opt-350m/6.self_attn.q_proj	0.013136026449501514	0.014813235960900784	0.015434949658811092	0.012470206245779991
opt-350m/6.self_attn.v_proj	0.006389742251485586	0.006998005788773298	0.006931069772690535	0.006130568217486143
opt-350m/7.fc1	0.012922127731144428	0.013821915723383427	0.013755004853010178	0.012479094788432121
opt-350m/7.fc2	0.0012425994500517845	0.0012681515654549003	0.001280945842154324	0.0012235293397679925
opt-350m/7.self_attn.k_proj	0.015568036586046219	0.019200794398784637	0.021796386688947678	0.014786943793296814
opt-350m/7.self_attn.out_proj	0.0003897173155564815	0.00038955401396378875	0.00039801152888685465	0.00037654084735549986
opt-350m/7.self_attn.q_proj	0.014925239607691765	0.01659063622355461	0.017416466027498245	0.014201105572283268
opt-350m/7.self_attn.v_proj	0.007370627950876951	0.007957065477967262	0.007944025099277496	0.007079842034727335
opt-350m/8.fc1	0.013364915736019611	0.0141061432659626	0.014125088229775429	0.012938106432557106
opt-350m/8.fc2	0.0016056717140600085	0.001616400433704257	0.0016461333725601435	0.001588677172549069
opt-350m/8.self_attn.k_proj	0.01944407820701599	0.023090485483407974	0.026974329724907875	0.018479790538549423
opt-350m/8.self_attn.out_proj	0.0005583569873124361	0.0005546519532799721	0.0005667782970704138	0.0005415018531493843
opt-350m/8.self_attn.q_proj	0.018639158457517624	0.020181069150567055	0.020792920142412186	0.017846904695034027
opt-350m/8.self_attn.v_proj	0.008148113265633583	0.008657809346914291	0.00877351313829422	0.007882623001933098
opt-350m/9.fc1	0.013663653284311295	0.01427869126200676	0.014354053884744644	0.013242736458778381
opt-350m/9.fc2	0.0016948624979704618	0.0016946259420365095	0.00172836659476161	0.0016510174609720707
opt-350m/9.self_attn.k_proj	0.02036523073911667	0.022595008835196495	0.025515789166092873	0.019404182210564613
opt-350m/9.self_attn.out_proj	0.0006192047148942947	0.0006184690864756703	0.0006349202012643218	0.0005919885588809848
opt-350m/9.self_attn.q_proj	0.020572315901517868	0.02160331979393959	0.021767839789390564	0.019845766946673393
opt-350m/9.self_attn.v_proj	0.008819523267447948	0.00929146260023117	0.009370310232043266	0.008539303205907345
