Data	Standard1-bit	Standard1.5-bit	Standard2-bit	Standard2.3-bit	Standard2.8-bit	Standard3-bit	Standard3.2-bit	Standard3.9-bit	Standard4-bit	Standard5-bit	SleekitLight1-bit	SleekitLight1.5-bit	SleekitLight2-bit	SleekitLight2.3-bit	SleekitLight2.8-bit	SleekitLight3-bit	SleekitLight3.2-bit	SleekitLight3.9-bit	SleekitLight4-bit	SleekitLight5-bit
opt-350m/11.self_attn.v_proj	0.150049090385437	0.07027815282344818	0.04262235760688782	0.02822418510913849	0.015311820432543755	0.012191595509648323	0.009750094264745712	0.003937631845474243	0.0035047857090830803	0.0010132024763152003	0.1450604349374771	0.06807522475719452	0.040993526577949524	0.02733972668647766	0.014855018816888332	0.011816133745014668	0.009458070620894432	0.0038229371421039104	0.003402481321245432	0.0009844974847510457
opt-350m/12.fc1	0.22129763662815094	0.09660680592060089	0.05737432837486267	0.03815240412950516	0.02077261358499527	0.016552770510315895	0.013296147808432579	0.005427111871540546	0.004846831783652306	0.0014051132602617145	0.207855224609375	0.09394802153110504	0.05621669441461563	0.03756507486104965	0.02048908919095993	0.016337694600224495	0.013137638568878174	0.005369142629206181	0.004787816666066647	0.0013915671734139323
opt-350m/12.fc2	0.02014859952032566	0.010336797684431076	0.006490409839898348	0.0044418517500162125	0.0025652116164565086	0.002040520776063204	0.0016916643362492323	0.000709457672201097	0.0006438100826926529	0.00020307378144934773	0.01943093165755272	0.010036107152700424	0.006292852573096752	0.004343230277299881	0.0025120761711150408	0.0020006296690553427	0.0016588021535426378	0.0006975536234676838	0.0006314085912890732	0.00019405983039177954
opt-350m/12.self_attn.k_proj	0.3760974109172821	0.13568373024463654	0.0741473063826561	0.04746292531490326	0.025626137852668762	0.02005726471543312	0.016155678778886795	0.006538663990795612	0.005820028949528933	0.0016855497378855944	0.3151189386844635	0.12007272243499756	0.06910460442304611	0.045897480100393295	0.02579592727124691	0.020509175956249237	0.016704827547073364	0.006931738927960396	0.006161048077046871	0.001750512863509357
opt-350m/12.self_attn.out_proj	0.010813562199473381	0.0052972957491874695	0.0032421464566141367	0.0022016391158103943	0.0012214021990075707	0.0009822368156164885	0.0007911444408819079	0.0003294424677733332	0.0002933673677034676	8.555125532438979e-05	0.010650984942913055	0.005231820046901703	0.0032037869095802307	0.002176209818571806	0.0012047262862324715	0.0009674112079665065	0.0007783275214023888	0.0003210055292584002	0.0002856505452655256	8.211690874304622e-05
opt-350m/12.self_attn.q_proj	0.3570440113544464	0.13613960146903992	0.07555202394723892	0.048604171723127365	0.02627171389758587	0.0206526517868042	0.016680389642715454	0.006784603465348482	0.006044728681445122	0.0017387347761541605	0.3108072280883789	0.12345460057258606	0.07094599306583405	0.04690684378147125	0.025998512282967567	0.02063298597931862	0.016705133020877838	0.006864271126687527	0.006120588630437851	0.0017436961643397808
opt-350m/12.self_attn.v_proj	0.18438640236854553	0.08482663333415985	0.051148395985364914	0.033632323145866394	0.018338538706302643	0.014592345803976059	0.011613777838647366	0.004733387380838394	0.004230310209095478	0.001223866711370647	0.17835193872451782	0.08228380978107452	0.0494409054517746	0.03272709250450134	0.017752548679709435	0.014100969769060612	0.011277536861598492	0.004586237017065287	0.0040937443263828754	0.0011918364325538278
opt-350m/13.fc1	0.2212376892566681	0.09727407246828079	0.057930927723646164	0.03849845007061958	0.020978517830371857	0.016744082793593407	0.013455499894917011	0.005490747280418873	0.0048969825729727745	0.0014199868310242891	0.20790717005729675	0.09436284005641937	0.05670700967311859	0.037869736552238464	0.020681358873844147	0.016531355679035187	0.01328004989773035	0.005425750277936459	0.004839946981519461	0.0014053124468773603
opt-350m/13.fc2	0.021940194070339203	0.011146929115056992	0.006984752602875233	0.004768236540257931	0.0027715791948139668	0.0022076163440942764	0.001818555174395442	0.0007657320238649845	0.0006907088099978864	0.00021652650320902467	0.02107296511530876	0.010795360431075096	0.006785925477743149	0.004653375595808029	0.0027034482918679714	0.0021525435149669647	0.001774505479261279	0.0007412206614390016	0.000667629879899323	0.00020382189541123807
opt-350m/13.self_attn.k_proj	0.40136903524398804	0.14025604724884033	0.0768660381436348	0.04886655882000923	0.026360858231782913	0.020748667418956757	0.016685761511325836	0.006793045438826084	0.006065084598958492	0.0017704354831948876	0.3322855234146118	0.12270160019397736	0.07090571522712708	0.04691522568464279	0.02657562680542469	0.02141580730676651	0.017307400703430176	0.007391148246824741	0.006580761633813381	0.001874793553724885
opt-350m/13.self_attn.out_proj	0.010685655288398266	0.00534603837877512	0.0032721704337745905	0.0022494939621537924	0.0012550544925034046	0.0010154882911592722	0.0008202288299798965	0.00034155146568082273	0.0003059763985220343	8.984956366475672e-05	0.010610499419271946	0.005309117026627064	0.003260919125750661	0.0022420641034841537	0.0012458282290026546	0.00100738275796175	0.0008124568266794086	0.00033732596784830093	0.0003018685965798795	8.741407509660348e-05
opt-350m/13.self_attn.q_proj	0.30064457654953003	0.12479080259799957	0.07242482900619507	0.04752984270453453	0.026062343269586563	0.020565319806337357	0.016622621566057205	0.006781336851418018	0.006059046369045973	0.0017438177019357681	0.28403475880622864	0.12041111290454865	0.07076180726289749	0.04656729847192764	0.025625133886933327	0.020300626754760742	0.016419168561697006	0.006733267568051815	0.006014851853251457	0.0017286520451307297
opt-350m/13.self_attn.v_proj	0.1786651611328125	0.08426176011562347	0.05115707963705063	0.03384588658809662	0.018463434651494026	0.01472398079931736	0.011717978864908218	0.004791128449141979	0.004284050781279802	0.001240221899934113	0.17507588863372803	0.08228790760040283	0.04983317852020264	0.03325090557336807	0.01800810545682907	0.014336557127535343	0.011423100717365742	0.004657418932765722	0.0041597019881010056	0.0012088270159438252
opt-350m/14.fc1	0.21816883981227875	0.09602901339530945	0.05733117461204529	0.038138315081596375	0.02080097794532776	0.016601528972387314	0.013326828368008137	0.005446393508464098	0.004857988096773624	0.0014132882934063673	0.2056906819343567	0.09322158247232437	0.05615760013461113	0.03747142478823662	0.020504174754023552	0.01636909320950508	0.013162415474653244	0.005389012861996889	0.0047971629537642	0.0013966276310384274
opt-350m/14.fc2	0.02038486674427986	0.010436817072331905	0.0064866007305681705	0.004469608888030052	0.0025845742784440517	0.002046489156782627	0.0016931142890825868	0.0007059726631268859	0.0006356841186061502	0.00019612209871411324	0.019645318388938904	0.010135377757251263	0.006325270049273968	0.00436111306771636	0.0025257840752601624	0.002001918852329254	0.0016554237809032202	0.0006910063675604761	0.0006209614221006632	0.00019024658831767738
opt-350m/14.self_attn.k_proj	0.34122735261917114	0.1326954960823059	0.07544205337762833	0.04852475970983505	0.026578299701213837	0.020944729447364807	0.016869738698005676	0.006892908830195665	0.0061544086784124374	0.0017865404952317476	0.3047787547111511	0.12375489622354507	0.0719708800315857	0.047209493815898895	0.026201575994491577	0.021008286625146866	0.0170246921479702	0.0071527473628520966	0.006360850762575865	0.0018347881268709898
opt-350m/14.self_attn.out_proj	0.00637395866215229	0.0031011051032692194	0.0018778820522129536	0.001286394544877112	0.0007061253418214619	0.0005658755544573069	0.00045697990572080016	0.00018636556342244148	0.00016564637189731002	4.845917283091694e-05	0.006315725855529308	0.0030722753144800663	0.0018630038248375058	0.0012704877881333232	0.0006980584003031254	0.000557761057280004	0.0004505207762122154	0.00018267642008140683	0.00016274565132334828	4.7169789468171075e-05
opt-350m/14.self_attn.q_proj	0.3010396361351013	0.12873031198978424	0.07503899931907654	0.0490662157535553	0.027139730751514435	0.02146025374531746	0.017384324222803116	0.007094125263392925	0.006308090873062611	0.0018205076921731234	0.2847731411457062	0.125136137008667	0.07344545423984528	0.04817347973585129	0.026630569249391556	0.021116379648447037	0.01712471805512905	0.006992651149630547	0.006222192198038101	0.0017975372029468417
opt-350m/14.self_attn.v_proj	0.19944524765014648	0.09216710925102234	0.05573911964893341	0.03634660318493843	0.019699551165103912	0.015730489045381546	0.01245215442031622	0.005081601906567812	0.004569599404931068	0.001318308524787426	0.19433626532554626	0.08984735608100891	0.05418747290968895	0.03573952242732048	0.01914871484041214	0.015270207077264786	0.01209999993443489	0.004935483448207378	0.004421284422278404	0.00127936783246696
opt-350m/15.fc1	0.214853435754776	0.09435947984457016	0.056426141411066055	0.0374632328748703	0.02046419121325016	0.016320407390594482	0.013123134151101112	0.005366699770092964	0.004786087200045586	0.0013895024312660098	0.20325395464897156	0.09146833419799805	0.05526181310415268	0.03683708980679512	0.02016732655465603	0.016101717948913574	0.01295478641986847	0.005300753749907017	0.004728325642645359	0.001375834341160953
opt-350m/15.fc2	0.020363695919513702	0.010351888835430145	0.006548555102199316	0.004499073140323162	0.002635073382407427	0.0021116756834089756	0.0017460986273363233	0.0007440622430294752	0.0006716470816172659	0.00021085955086164176	0.019652899354696274	0.010036302730441093	0.006353145930916071	0.004345506429672241	0.0025219651870429516	0.0020147571340203285	0.0016552440356463194	0.0006948279333300889	0.0006214913446456194	0.00018842957797460258
opt-350m/15.self_attn.k_proj	0.3473663628101349	0.13462549448013306	0.07624539732933044	0.04895176738500595	0.02678137645125389	0.021068919450044632	0.01703418418765068	0.0069221025332808495	0.006176899187266827	0.0017880196683108807	0.31089121103286743	0.12521804869174957	0.07224626839160919	0.04725199192762375	0.026193460449576378	0.020980464294552803	0.017039384692907333	0.0071914237923920155	0.006369918119162321	0.0018368065357208252
opt-350m/15.self_attn.out_proj	0.006744389422237873	0.003245196072384715	0.0019545508548617363	0.0013298282865434885	0.0007293237722478807	0.0005726788658648729	0.00046900531742721796	0.00018931302474811673	0.00016972208686638623	4.9521171604283154e-05	0.006696971133351326	0.003194814780727029	0.001920172362588346	0.0012955289566889405	0.0007146785501390696	0.0005636719870381057	0.0004594221827574074	0.0001856609742389992	0.0001668110053287819	4.8025543947005644e-05
opt-350m/15.self_attn.q_proj	0.3063625693321228	0.13027381896972656	0.0756591409444809	0.04937589913606644	0.027276288717985153	0.021570881828665733	0.017446797341108322	0.0071042925119400024	0.0062929438427090645	0.0018065032782033086	0.2892436981201172	0.12568801641464233	0.07395290583372116	0.04829265922307968	0.026735875755548477	0.02122071385383606	0.017155108973383904	0.007001164369285107	0.006217926274985075	0.0017867269925773144
opt-350m/15.self_attn.v_proj	0.18367430567741394	0.08508948981761932	0.05183171108365059	0.033932462334632874	0.018376842141151428	0.014768999069929123	0.011689972132444382	0.004767523147165775	0.0042874133214354515	0.001243431237526238	0.17977017164230347	0.08301053941249847	0.05032510310411453	0.03298360854387283	0.017859501764178276	0.014318594709038734	0.011356926523149014	0.004624936729669571	0.004141472280025482	0.0012061235029250383
opt-350m/16.fc1	0.21124030649662018	0.09154734015464783	0.05489906668663025	0.03636851906776428	0.01987132616341114	0.015865469351410866	0.01274731196463108	0.0052239662036299706	0.004661304876208305	0.0013578318757936358	0.1990376114845276	0.08855438232421875	0.05366052687168121	0.03572668135166168	0.019589176401495934	0.01564555987715721	0.012570332735776901	0.005157473497092724	0.004600847139954567	0.0013415816938504577
opt-350m/16.fc2	0.019649311900138855	0.010111000388860703	0.006358835846185684	0.004408737178891897	0.002589448355138302	0.002065349370241165	0.0017166580073535442	0.0007361750467680395	0.0006575515726581216	0.0002000343520194292	0.018881861120462418	0.009752201847732067	0.006097711157053709	0.004172602668404579	0.0024104216136038303	0.0019225649302825332	0.0015692217275500298	0.0006566265365108848	0.0005876882351003587	0.00017777233733795583
opt-350m/16.self_attn.k_proj	0.33418965339660645	0.13284146785736084	0.07526222616434097	0.04871188849210739	0.02674347162246704	0.02106417529284954	0.01705269142985344	0.006915008649230003	0.006145569961518049	0.0017638017889112234	0.3047889471054077	0.12490123510360718	0.07225814461708069	0.04717930778861046	0.02613288164138794	0.020726481452584267	0.01678953692317009	0.006950851995497942	0.00618221890181303	0.0017733401618897915
opt-350m/16.self_attn.out_proj	0.008267412893474102	0.003988036885857582	0.0024421915877610445	0.001648602425120771	0.0009211705764755607	0.000740478397347033	0.0005974555388092995	0.00025099856429733336	0.00022404995979741216	6.57517957733944e-05	0.008254899643361568	0.003983813803642988	0.0024372863117605448	0.0016408807132393122	0.000914744334295392	0.0007341511081904173	0.0005911850603297353	0.0002470213803462684	0.0002204051415901631	6.395642412826419e-05
opt-350m/16.self_attn.q_proj	0.310884952545166	0.13224616646766663	0.07689062505960464	0.05036746710538864	0.027880828827619553	0.022130293771624565	0.01785079762339592	0.00723806768655777	0.006440114229917526	0.0018354248022660613	0.29704171419143677	0.1280301809310913	0.07502296566963196	0.04920298606157303	0.027339130640029907	0.021694989874958992	0.01754487305879593	0.007132544182240963	0.0063418978825211525	0.0018138017039746046
opt-350m/16.self_attn.v_proj	0.19772811233997345	0.09144461154937744	0.05597201734781265	0.03627774119377136	0.019772954285144806	0.015851525589823723	0.012556894682347775	0.005156964063644409	0.004627939313650131	0.0013393578119575977	0.19307249784469604	0.08877335488796234	0.0542527511715889	0.035306043922901154	0.019182899966835976	0.015355173498392105	0.012215177528560162	0.005002687685191631	0.004476427566260099	0.0013002889463678002
opt-350m/17.fc1	0.2029941827058792	0.0876193717122078	0.05264733359217644	0.034755658358335495	0.018993884325027466	0.01518886536359787	0.012200719676911831	0.004999129101634026	0.004462976939976215	0.0012999458704143763	0.1932118535041809	0.08462834358215332	0.05156027153134346	0.03416461497545242	0.01871820166707039	0.014982019551098347	0.01203222293406725	0.004933067597448826	0.004406316671520472	0.0012864494929090142
opt-350m/17.fc2	0.017905332148075104	0.009219842031598091	0.005764898844063282	0.003992733079940081	0.002294772770255804	0.001835703500546515	0.0015174979344010353	0.0006246413104236126	0.0005654318374581635	0.00016794248949736357	0.01728079468011856	0.00887745339423418	0.005530600901693106	0.0037770525086671114	0.0021752214524894953	0.001731084892526269	0.0014135547680780292	0.0005924308788962662	0.0005289347609505057	0.00015962834004312754
opt-350m/17.self_attn.k_proj	0.3290272057056427	0.12769222259521484	0.07207921147346497	0.04662708193063736	0.02549498900771141	0.020121658220887184	0.016253761947155	0.0065683117136359215	0.005833500996232033	0.0016763866879045963	0.2973106801509857	0.12009184062480927	0.06912361830472946	0.04510975629091263	0.024809014052152634	0.01971876248717308	0.015944845974445343	0.006515813060104847	0.005805496592074633	0.00166731933131814
opt-350m/17.self_attn.out_proj	0.006541574839502573	0.0029728668741881847	0.0017568129114806652	0.0011527827009558678	0.0006219892529770732	0.000496565829962492	0.0003988459939137101	0.0001614987413631752	0.00014429428847506642	4.231028651702218e-05	0.006547479424625635	0.0029477530624717474	0.0017353470902889967	0.001132632838562131	0.0006133513525128365	0.0004887683317065239	0.00039164358167909086	0.00015865493332967162	0.00014182656013872474	4.14106143580284e-05
opt-350m/17.self_attn.q_proj	0.2948562502861023	0.12751132249832153	0.07431305199861526	0.04854341223835945	0.02697720006108284	0.021356264129281044	0.017195381224155426	0.006998429074883461	0.0062154680490493774	0.0017679589800536633	0.28091490268707275	0.12194916605949402	0.07200570404529572	0.04725480452179909	0.026340294629335403	0.020927641540765762	0.01687808334827423	0.006879845634102821	0.00611579604446888	0.001746147871017456
opt-350m/17.self_attn.v_proj	0.18969915807247162	0.08622575551271439	0.05293158441781998	0.034184426069259644	0.018660977482795715	0.014964350499212742	0.01189508754760027	0.00487243477255106	0.004353228025138378	0.0012580074835568666	0.18526682257652283	0.08321158587932587	0.0510481558740139	0.03322462737560272	0.018096476793289185	0.014439685270190239	0.011516483500599861	0.004709208384156227	0.004215987864881754	0.0012234433088451624
opt-350m/18.fc1	0.1977444589138031	0.08398313820362091	0.05012667551636696	0.033107925206422806	0.018073795363307	0.01442817971110344	0.011598106473684311	0.004753013141453266	0.004240637645125389	0.0012379006948322058	0.1848081648349762	0.08006180822849274	0.048859138041734695	0.03248295933008194	0.017802678048610687	0.014233764261007309	0.011443676427006721	0.004703055135905743	0.004189700819551945	0.001225474989041686
opt-350m/18.fc2	0.01584448665380478	0.008152463473379612	0.005108770914375782	0.0035183383151888847	0.0020459312945604324	0.0016206587897613645	0.0013349687214940786	0.0005596096161752939	0.0004983149119652808	0.00015148754755500704	0.015354828909039497	0.00792474765330553	0.004971370100975037	0.003422772279009223	0.0019856493454426527	0.001575947506353259	0.0012972971890121698	0.0005457170773297548	0.0004863702633883804	0.00014750566333532333
opt-350m/18.self_attn.k_proj	0.3302593231201172	0.12649062275886536	0.07045508921146393	0.04523766040802002	0.024759085848927498	0.019442811608314514	0.015648772940039635	0.00632120668888092	0.005620073527097702	0.0016042960342019796	0.2894729971885681	0.11527600884437561	0.06644114851951599	0.043366506695747375	0.023985208943486214	0.018993087112903595	0.015361204743385315	0.006267337128520012	0.005571192130446434	0.001593785360455513
opt-350m/18.self_attn.out_proj	0.004719664808362722	0.00212949700653553	0.0012482588645070791	0.0008249199017882347	0.0004439252079464495	0.00035281869350001216	0.0002825594274327159	0.00011403465759940445	0.000101632991572842	2.941707498393953e-05	0.004644431173801422	0.002115746261551976	0.0012556002475321293	0.0008239770540967584	0.00044210266787558794	0.00035121850669384	0.00028072961140424013	0.00011299997277092189	0.00010073593875858933	2.921419400081504e-05
opt-350m/18.self_attn.q_proj	0.3379107117652893	0.1443295180797577	0.07967120409011841	0.049504123628139496	0.02695019170641899	0.021160999312996864	0.017043989151716232	0.006871999241411686	0.006089438684284687	0.0017283590277656913	0.29649317264556885	0.11937031149864197	0.07063763588666916	0.04634088650345802	0.026055941358208656	0.02059154026210308	0.016657410189509392	0.00677230441942811	0.006006881128996611	0.001708509400486946
opt-350m/18.self_attn.v_proj	0.18266339600086212	0.08311091363430023	0.05094968527555466	0.032876212149858475	0.01787552982568741	0.014255769550800323	0.011307843029499054	0.004642703104764223	0.004144647624343634	0.0012014630483463407	0.17977812886238098	0.08000336587429047	0.049353450536727905	0.03192579001188278	0.017359323799610138	0.013760828413069248	0.010974332690238953	0.004486636258661747	0.004003115929663181	0.001167020876891911
opt-350m/19.fc1	0.19386613368988037	0.08261512219905853	0.04875362664461136	0.0320793092250824	0.017457211390137672	0.013919740915298462	0.01119358092546463	0.004581508692353964	0.004087556153535843	0.0011916434159502387	0.17743410170078278	0.07714679837226868	0.04695483297109604	0.031335897743701935	0.017214732244610786	0.013739412650465965	0.011057195253670216	0.004535437561571598	0.004040123429149389	0.001179358921945095
opt-350m/19.fc2	0.01507989875972271	0.00775538943707943	0.004840040113776922	0.003343770746141672	0.001947400625795126	0.00154662667773664	0.001277828123420477	0.0005422104732133448	0.00048529860214330256	0.00014990530326031148	0.01457807794213295	0.007562892511487007	0.004734625108540058	0.0032700346782803535	0.0019058298785239458	0.001516867196187377	0.0012520754244178534	0.00053092569578439	0.00047500597429461777	0.00014602996816392988
opt-350m/19.self_attn.k_proj	0.4158991575241089	0.14708033204078674	0.07831482589244843	0.04802388697862625	0.02588045969605446	0.020129477605223656	0.01610339619219303	0.006395810283720493	0.005651158280670643	0.0016026964876800776	0.3226955831050873	0.11826460063457489	0.06777624040842056	0.04447606950998306	0.02483757585287094	0.019672689959406853	0.015854906290769577	0.006444220896810293	0.005699837114661932	0.0016136865597218275
opt-350m/19.self_attn.out_proj	0.0051525188609957695	0.0024658297188580036	0.0015116252470761538	0.0010223598219454288	0.0005720285116694868	0.000456782930996269	0.0003731590695679188	0.00015110490494407713	0.00013552641030400991	3.9443839341402054e-05	0.005047128535807133	0.0024267786648124456	0.0014872178435325623	0.0010099580977112055	0.0005657104775309563	0.0004514867323450744	0.0003680457011796534	0.00014906242722645402	0.00013382277393247932	3.872904198942706e-05
opt-350m/19.self_attn.q_proj	0.4449537694454193	0.18534252047538757	0.0943588837981224	0.05396640673279762	0.02797108329832554	0.021598195657134056	0.0173043180257082	0.006919155362993479	0.006132315378636122	0.0017263732152059674	0.33147209882736206	0.12256229668855667	0.07161888480186462	0.04773695394396782	0.026895854622125626	0.021159036085009575	0.01710410788655281	0.006907197646796703	0.00612413277849555	0.0017188432393595576
opt-350m/19.self_attn.v_proj	0.15532396733760834	0.0706338882446289	0.04336174950003624	0.028415333479642868	0.015477949753403664	0.01235976628959179	0.009875884279608727	0.0040267701260745525	0.00359675963409245	0.0010416675359010696	0.1533861607313156	0.06838712096214294	0.04191404581069946	0.027533020824193954	0.015023140236735344	0.011963843367993832	0.009586107917129993	0.0039025559090077877	0.003485357854515314	0.0010146046988666058
opt-350m/2.fc1	0.17686039209365845	0.06548422574996948	0.03553219884634018	0.022000007331371307	0.011501075699925423	0.008858623914420605	0.0071231285110116005	0.0027948853094130754	0.0024987347424030304	0.0007079108036123216	0.1781611144542694	0.06531043350696564	0.03615281358361244	0.022076116874814034	0.011465169489383698	0.00884748063981533	0.007089416496455669	0.002772998996078968	0.0024711256846785545	0.000704878126271069
opt-350m/2.fc2	0.007709342520684004	0.003777018515393138	0.002234693383798003	0.0015106156934052706	0.0008565785828977823	0.0006754215573891997	0.0005568871274590492	0.00023106468142941594	0.00020843895617872477	5.934693035669625e-05	0.007384057156741619	0.0035750633105635643	0.0020735834259539843	0.001407000469043851	0.0007746363407932222	0.0006063918117433786	0.000495218497235328	0.00019363974570296705	0.00017558052786625922	5.08398370584473e-05
opt-350m/2.self_attn.k_proj	0.6056193113327026	0.12200196087360382	0.04547550529241562	0.025796817615628242	0.012782825157046318	0.009626565501093864	0.007735418621450663	0.0030564474873244762	0.0027213753201067448	0.0007716926047578454	0.39964497089385986	0.0763639584183693	0.03854940086603165	0.02413341775536537	0.01287186611443758	0.009977086447179317	0.008039295673370361	0.0032196599058806896	0.002848548348993063	0.0008024298585951328
opt-350m/2.self_attn.out_proj	0.0019336552359163761	0.0008410236332565546	0.0004976203199476004	0.00033062900183722377	0.00018596679728943855	0.00014746615488547832	0.00012037003762088716	5.035728827351704e-05	4.475773312151432e-05	1.3233666322776116e-05	0.0018460277933627367	0.0008073906064964831	0.0004836000152863562	0.00032513687619939446	0.0001853180438047275	0.0001473375887144357	0.0001208020985359326	5.0578582886373624e-05	4.49393228336703e-05	1.3127943020663224e-05
opt-350m/2.self_attn.q_proj	0.340300977230072	0.10198270529508591	0.04314176365733147	0.025753863155841827	0.013446033000946045	0.01029294729232788	0.00827626883983612	0.003261601086705923	0.002876788843423128	0.0008076689555309713	0.25336557626724243	0.07372066378593445	0.03961007669568062	0.025158444419503212	0.013321996666491032	0.01023573987185955	0.008217984810471535	0.0032047934364527464	0.002855798462405801	0.0007966805715113878
opt-350m/2.self_attn.v_proj	0.09938763827085495	0.03964029252529144	0.022046005353331566	0.01393265649676323	0.007241105195134878	0.0056366221979260445	0.004468262195587158	0.0017551612108945847	0.0015480483416467905	0.00043745600851252675	0.10173650085926056	0.036668576300144196	0.02087610960006714	0.012872223742306232	0.006733198184520006	0.005285387393087149	0.004203435033559799	0.001631702296435833	0.001445004832930863	0.000409825675887987
opt-350m/20.fc1	0.19012126326560974	0.08113248646259308	0.04834587499499321	0.03215227276086807	0.01759263128042221	0.014017181470990181	0.011299393139779568	0.004623811691999435	0.0041256071999669075	0.001199014252051711	0.17533744871616364	0.07748843729496002	0.04703410714864731	0.03144722431898117	0.01730901189148426	0.013824455440044403	0.011137034744024277	0.004564170725643635	0.004069999326020479	0.0011864214902743697
opt-350m/20.fc2	0.01569165289402008	0.008107397705316544	0.005084406118839979	0.0035283963661640882	0.002054008888080716	0.0016381313325837255	0.0013589757727459073	0.000576241291128099	0.00052108452655375	0.00016489082190673798	0.015141122974455357	0.007857436314225197	0.0049407086335122585	0.0034252763725817204	0.001997879706323147	0.0015946029452607036	0.001319480943493545	0.0005605825572274625	0.0005065083969384432	0.00015891142538748682
opt-350m/20.self_attn.k_proj	0.8564780950546265	0.24524109065532684	0.11205340176820755	0.06239260360598564	0.031134026125073433	0.022607363760471344	0.01815972290933132	0.006962214596569538	0.006174826063215733	0.0017174987588077784	0.4761195778846741	0.1264817863702774	0.07502840459346771	0.053146906197071075	0.030344894155859947	0.023806381970643997	0.01970929279923439	0.007621069438755512	0.006798587739467621	0.0018046407494693995
opt-350m/20.self_attn.out_proj	0.005953063257038593	0.002974109258502722	0.0018364363349974155	0.001262487145140767	0.0007160764653235674	0.0005704539362341166	0.0004694522067438811	0.00019306216563563794	0.00017412487068213522	5.158019484952092e-05	0.005854150280356407	0.0029234569519758224	0.0018089751247316599	0.0012468633940443397	0.0007051612483337522	0.0005629006773233414	0.00046290335012599826	0.0001906176912598312	0.0001718165585771203	5.074191722087562e-05
opt-350m/20.self_attn.q_proj	0.5593259334564209	0.21855223178863525	0.11008210480213165	0.05824178457260132	0.028991378843784332	0.021970320492982864	0.01780523546040058	0.007057225797325373	0.006253187078982592	0.0017530545592308044	0.3682248592376709	0.1258210688829422	0.07275606691837311	0.04970379173755646	0.02805773913860321	0.021959837526082993	0.01788417622447014	0.007202925160527229	0.006362131796777248	0.0017613654490560293
opt-350m/20.self_attn.v_proj	0.13823027908802032	0.06444990634918213	0.03926906734704971	0.025951342657208443	0.014202527701854706	0.01130296103656292	0.009068934246897697	0.003695541527122259	0.003299382049590349	0.0009539878228679299	0.13567455112934113	0.06200827285647392	0.03791908919811249	0.025077970698475838	0.013720866292715073	0.010923869907855988	0.008763635531067848	0.003574452828615904	0.0031924936920404434	0.0009283920517191291
opt-350m/21.fc1	0.19583703577518463	0.08298354595899582	0.04894575476646423	0.03263476490974426	0.01785876788198948	0.014207718893885612	0.011480126529932022	0.004686338827013969	0.004178079776465893	0.0012127652298659086	0.1771436184644699	0.07821483910083771	0.04733865708112717	0.031678684055805206	0.01750320941209793	0.013946259394288063	0.011274222284555435	0.004613989964127541	0.004120601341128349	0.001198749290779233
opt-350m/21.fc2	0.017101997509598732	0.008876774460077286	0.00560026103630662	0.0039058334659785032	0.0022968763951212168	0.0018327519064769149	0.0015388036845251918	0.0006610007840208709	0.00060516525991261	0.00019978932687081397	0.016300786286592484	0.008481564931571484	0.005348673090338707	0.003727550618350506	0.0021797893568873405	0.0017436053603887558	0.0014488998567685485	0.0006212808075360954	0.0005640658782795072	0.00018291047308593988
opt-350m/21.self_attn.k_proj	0.9252910017967224	0.2777111530303955	0.12802954018115997	0.07052744925022125	0.0343872494995594	0.024702705442905426	0.019678059965372086	0.007298976182937622	0.006488004233688116	0.001760164275765419	0.5370000004768372	0.13360854983329773	0.07727720588445663	0.054923441261053085	0.03156927973031998	0.02476300299167633	0.020493675023317337	0.007795858196914196	0.006984168663620949	0.0018302238313481212
opt-350m/21.self_attn.out_proj	0.0056131137534976006	0.002692141570150852	0.0016412266995757818	0.0011195880360901356	0.000635376782156527	0.0005044662393629551	0.000415952003095299	0.00016966585826594383	0.00015307185822166502	4.5076969399815425e-05	0.005465882830321789	0.0026366300880908966	0.0016107698902487755	0.001098172040656209	0.000621001236140728	0.00049397605471313	0.000406036211643368	0.00016641659021843225	0.00014954987273085862	4.399553290568292e-05
opt-350m/21.self_attn.q_proj	0.5661991834640503	0.2030048966407776	0.10621548444032669	0.061135102063417435	0.03161698579788208	0.023822154849767685	0.01922919787466526	0.007430303376168013	0.006594878621399403	0.0018167677335441113	0.4046003222465515	0.1378435641527176	0.07813209295272827	0.052438974380493164	0.029801320284605026	0.023313943296670914	0.01907241716980934	0.0075955260545015335	0.0067198872566223145	0.0018331147730350494
opt-350m/21.self_attn.v_proj	0.13529500365257263	0.06372980773448944	0.03885079175233841	0.025769375264644623	0.01414482481777668	0.011210162192583084	0.009067672304809093	0.0036774466279894114	0.0032840068452060223	0.0009491313830949366	0.13158240914344788	0.0613214410841465	0.03743309900164604	0.024937784299254417	0.013655459508299828	0.010851552709937096	0.008771408349275589	0.003555862931534648	0.0031810100190341473	0.0009197862236760557
opt-350m/22.fc1	0.18741542100906372	0.07857508212327957	0.04635849595069885	0.030984412878751755	0.017007019370794296	0.013527899980545044	0.010959846898913383	0.004464796744287014	0.003988342825323343	0.0011579093988984823	0.16753911972045898	0.07416889816522598	0.04455805569887161	0.030021201819181442	0.016613677144050598	0.01322139985859394	0.010740975849330425	0.004391062073409557	0.003922445699572563	0.0011407528072595596
