Data	Scaling	GPTQ	GPTQ+LS10	GPTQ+LS100
opt-350m/6.self_attn.k_proj	mse	1.3321573734283447	1.165280818939209	0.964148998260498
opt-350m/6.self_attn.out_proj	mse	0.0030973711982369423	0.0028847777284681797	0.002679144497960806
opt-350m/6.self_attn.q_proj	mse	0.7461591958999634	0.6684567928314209	0.5730441808700562
opt-350m/6.self_attn.v_proj	mse	0.08763149380683899	0.07895685732364655	0.06472964584827423
opt-350m/7.fc1	mse	0.2112586796283722	0.18570436537265778	0.15452589094638824
opt-350m/7.fc2	mse	0.013026385568082333	0.012704994529485703	0.012058299034833908
opt-350m/7.self_attn.k_proj	mse	1.1000754833221436	0.971340537071228	0.8100500106811523
opt-350m/7.self_attn.out_proj	mse	0.004330442287027836	0.004056823439896107	0.0037687676958739758
opt-350m/7.self_attn.q_proj	mse	0.6043116450309753	0.5405870676040649	0.4576934278011322
opt-350m/7.self_attn.v_proj	mse	0.09506252408027649	0.08657516539096832	0.07334645092487335
opt-350m/8.fc1	mse	0.2060764729976654	0.18318092823028564	0.1544608473777771
opt-350m/8.fc2	mse	0.016273505985736847	0.01584872230887413	0.014946050941944122
opt-350m/8.self_attn.k_proj	mse	0.9479798078536987	0.8352700471878052	0.6814085245132446
opt-350m/8.self_attn.out_proj	mse	0.006079618353396654	0.005711441859602928	0.005371644161641598
opt-350m/8.self_attn.q_proj	mse	0.49062392115592957	0.4415172338485718	0.3746411204338074
opt-350m/8.self_attn.v_proj	mse	0.100007563829422	0.09203982353210449	0.07977072149515152
opt-350m/9.fc1	mse	0.20134451985359192	0.18120065331459045	0.15449394285678864
opt-350m/9.fc2	mse	0.016199946403503418	0.015767890959978104	0.01488447654992342
opt-350m/9.self_attn.k_proj	mse	0.6954226493835449	0.6187518835067749	0.504560112953186
opt-350m/9.self_attn.out_proj	mse	0.0067307837307453156	0.006298241205513477	0.005910550244152546
opt-350m/9.self_attn.q_proj	mse	0.3553926944732666	0.32057446241378784	0.2724003195762634
opt-350m/9.self_attn.v_proj	mse	0.11298669874668121	0.10397317260503769	0.09015068411827087
