Data	Scaling	GPTQ	GPTQ+BiasCorrection	GPTQWithBiasCorrection
opt-350m/6.self_attn.k_proj	mse	1.3321573734283447	1.2375106811523438	1.0972471237182617
opt-350m/6.self_attn.out_proj	mse	0.0030973711982369423	0.003075847402215004	0.0030560679733753204
opt-350m/6.self_attn.q_proj	mse	0.7461591958999634	0.6590372323989868	0.6103874444961548
opt-350m/6.self_attn.v_proj	mse	0.08763149380683899	0.08714251220226288	0.0864349976181984
opt-350m/7.fc1	mse	0.2112586796283722	0.19708970189094543	0.18846440315246582
opt-350m/7.fc2	mse	0.013026385568082333	0.01300616841763258	0.012912016361951828
opt-350m/7.self_attn.k_proj	mse	1.1000754833221436	1.029524803161621	0.9197388887405396
opt-350m/7.self_attn.out_proj	mse	0.004330442287027836	0.004305859096348286	0.0042863162234425545
opt-350m/7.self_attn.q_proj	mse	0.6043116450309753	0.5449013710021973	0.507817268371582
opt-350m/7.self_attn.v_proj	mse	0.09506252408027649	0.09450730681419373	0.09352004528045654
opt-350m/8.fc1	mse	0.2060764729976654	0.19587202370166779	0.18795037269592285
opt-350m/8.fc2	mse	0.016273505985736847	0.01624923013150692	0.01616920530796051
opt-350m/8.self_attn.k_proj	mse	0.9479798078536987	0.9015183448791504	0.8077647686004639
opt-350m/8.self_attn.out_proj	mse	0.006079618353396654	0.006011142395436764	0.005980762653052807
opt-350m/8.self_attn.q_proj	mse	0.49062392115592957	0.4555709958076477	0.43067285418510437
opt-350m/8.self_attn.v_proj	mse	0.100007563829422	0.09948106110095978	0.0986286848783493
opt-350m/9.fc1	mse	0.20134451985359192	0.19237187504768372	0.18550638854503632
opt-350m/9.fc2	mse	0.016199946403503418	0.016168560832738876	0.016081470996141434
opt-350m/9.self_attn.k_proj	mse	0.6954226493835449	0.6702225208282471	0.612960696220398
opt-350m/9.self_attn.out_proj	mse	0.0067307837307453156	0.006680135615170002	0.006629158277064562
opt-350m/9.self_attn.q_proj	mse	0.3553926944732666	0.3432462811470032	0.3350442945957184
opt-350m/9.self_attn.v_proj	mse	0.11298669874668121	0.11239730566740036	0.11149489879608154
