Data	Scaling	Damp0.001	Damp0.003	Damp0.01	Damp0.03	Damp0.1	Damp0.3	Damp1.0
bloom-560m/9.mlp.dense_h_to_4h	mse	0.01701526902616024	0.016813009977340698	0.016473736613988876	0.016297459602355957	0.016243863850831985	0.01674148067831993	0.01846032775938511
bloom-560m/9.self_attention.dense	mse	0.0012297362554818392	0.0012292377650737762	0.0012274455511942506	0.0012248372659087181	0.0012334022903814912	0.0012696248013526201	0.0013669150648638606
bloom-560m/9.self_attention.query_key_value	mse	0.34746477007865906	0.34471988677978516	0.33664295077323914	0.32609811425209045	0.3164442777633667	0.3058154582977295	0.3069460690021515
opt-125m/0.fc1	mse	0.0015285027911886573	0.001520459889434278	0.0014943405985832214	0.0014577782712876797	0.001454280107282102	0.00148921983782202	0.0016310899518430233
opt-125m/0.fc2	mse	0.00017333000141661614	0.0001729476498439908	0.0001729684299789369	0.00017273410048801452	0.0001785582717275247	0.00018227323016617447	0.00022191468451637775
opt-125m/0.self_attn.k_proj	mse	0.42607054114341736	0.4235455095767975	0.4170006215572357	0.40775761008262634	0.3951524794101715	0.389251708984375	0.3986543118953705
opt-125m/0.self_attn.out_proj	mse	3.1757037504576147e-05	3.12893207592424e-05	3.068802470806986e-05	3.1319323170464486e-05	3.3419000828871503e-05	3.607320468290709e-05	4.048758637509309e-05
opt-125m/0.self_attn.q_proj	mse	0.25271502137184143	0.25056982040405273	0.2453335076570511	0.23755784332752228	0.229777991771698	0.2272343784570694	0.23374824225902557
opt-125m/0.self_attn.v_proj	mse	0.0020764085929840803	0.0020657835993915796	0.002049810253083706	0.0020228230860084295	0.001988451462239027	0.0019875969737768173	0.002081654965877533
opt-125m/1.fc1	mse	0.003977544605731964	0.003965409938246012	0.003966114018112421	0.003987391013652086	0.004147140774875879	0.004634965676814318	0.005682355258613825
opt-125m/1.fc2	mse	9.956278518075123e-05	9.949978993972763e-05	9.970305109163746e-05	0.000101608777185902	0.00010305621981387958	0.00010709498747019097	0.00011383974924683571
opt-125m/1.self_attn.k_proj	mse	0.3397080898284912	0.3245887756347656	0.30824804306030273	0.28922849893569946	0.2695966064929962	0.26038047671318054	0.2705174386501312
opt-125m/1.self_attn.out_proj	mse	2.255645813420415e-05	2.2295804228633642e-05	2.2386477212421596e-05	2.3625203539268114e-05	2.687282358238008e-05	2.9836985049769282e-05	3.3562526368768886e-05
opt-125m/1.self_attn.q_proj	mse	0.1543423980474472	0.14589406549930573	0.1340513527393341	0.12445493787527084	0.1158747673034668	0.11326462030410767	0.12006738036870956
opt-125m/1.self_attn.v_proj	mse	0.0020549604669213295	0.0019617551006376743	0.0018917872803285718	0.0018455266254022717	0.0018193364376202226	0.0018527578795328736	0.0020052799955010414
opt-125m/10.fc1	mse	0.014420402236282825	0.014310069382190704	0.014061885885894299	0.013669510371983051	0.013271992094814777	0.013296745717525482	0.014116727747023106
opt-125m/10.fc2	mse	0.0016701876884326339	0.001669765799306333	0.0016687838360667229	0.00167069339659065	0.0016927378019317985	0.0017652750248089433	0.001938754110597074
opt-125m/10.self_attn.k_proj	mse	0.6837366223335266	0.680736780166626	0.674627959728241	0.6651094555854797	0.6536597609519958	0.6507784128189087	0.6723201274871826
opt-125m/10.self_attn.out_proj	mse	0.0005901570548303425	0.0005903870915062726	0.0005899126990698278	0.0005896075163036585	0.0005937193636782467	0.0006130894180387259	0.0006646309630014002
opt-125m/10.self_attn.q_proj	mse	0.3658048212528229	0.3637832701206207	0.3599199950695038	0.3540211617946625	0.34645286202430725	0.34469902515411377	0.3586672842502594
opt-125m/10.self_attn.v_proj	mse	0.01959427259862423	0.0195965226739645	0.01959376595914364	0.019608184695243835	0.019668765366077423	0.01998976804316044	0.02113165706396103
opt-125m/11.fc1	mse	0.023302240297198296	0.021238157525658607	0.01842617057263851	0.016618231311440468	0.01580510102212429	0.01600716821849346	0.017354046925902367
opt-125m/11.fc2	mse	0.0025108412373811007	0.002510254504159093	0.0025059671606868505	0.0025350775104016066	0.0025775195099413395	0.0028069999534636736	0.0033534776885062456
opt-125m/11.self_attn.k_proj	mse	0.2770075500011444	0.27660712599754333	0.2754991948604584	0.2732013165950775	0.2704111635684967	0.2714402377605438	0.2852761149406433
opt-125m/11.self_attn.out_proj	mse	0.0012381022097542882	0.0012384282890707254	0.001245957682840526	0.001244345330633223	0.0012710783630609512	0.0013430012622848153	0.0015144537901505828
opt-125m/11.self_attn.q_proj	mse	0.1528410017490387	0.1525035947561264	0.15153391659259796	0.14981777966022491	0.14833036065101624	0.14943508803844452	0.15739291906356812
opt-125m/11.self_attn.v_proj	mse	0.025387147441506386	0.02537292242050171	0.025365620851516724	0.025319134816527367	0.025405937805771828	0.025827988982200623	0.02730310708284378
opt-125m/2.fc1	mse	0.005988279357552528	0.005512519273906946	0.004775180947035551	0.00440526707097888	0.0043339901603758335	0.004569661803543568	0.005369912832975388
opt-125m/2.fc2	mse	9.662710363045335e-05	9.659270290285349e-05	9.665007382864133e-05	9.705003321869299e-05	9.848464833339676e-05	0.0001016103196889162	0.00010829963139258325
opt-125m/2.self_attn.k_proj	mse	0.5517870783805847	0.5452373623847961	0.5319855213165283	0.5161762833595276	0.5053192973136902	0.5110674500465393	0.5390506386756897
opt-125m/2.self_attn.out_proj	mse	2.8554291930049658e-05	2.8486312658060342e-05	2.8219021260156296e-05	2.8228423616383225e-05	2.905354085669387e-05	3.101766196778044e-05	3.5225235478719696e-05
opt-125m/2.self_attn.q_proj	mse	0.3990812599658966	0.39164265990257263	0.3810287415981293	0.3685293197631836	0.3609830439090729	0.36570417881011963	0.38961267471313477
opt-125m/2.self_attn.v_proj	mse	0.0037727095186710358	0.0037470899987965822	0.0037197626661509275	0.003725278889760375	0.0038198966067284346	0.004103520419448614	0.00466901296749711
